participant_id,weeks,education,food,recreation,rent_adjustment,shelter,wages,savings,interestGroup
515,56,0,88.91714482,22.11483188,0,0,724.2912462,613.2592694,H
516,56,0,97.03759891,209.8718429,0,0,692.412362,385.5029202,A
517,56,0,102.0987505,118.1252281,0,0,690.7244449,470.5004664,I
518,56,0,100.7454133,162.7032949,0,0,682.2822767,418.8335685,A
519,56,0,111.7073835,246.6170927,0,0,538.2085651,179.8840889,E
520,56,0,65.17291463,180.2667672,0,0,1281.618406,1036.178725,H
521,56,0,90.55822518,88.89651141,0,0,661.3289734,481.8742368,I
522,56,0,65.99820828,77.17230716,0,0,500.31288,357.1423646,E
524,56,0,64.62037762,92.47365491,0,0,1279.76155,1122.667517,C
525,56,0,60.94860518,0,0,0,733.7672271,672.8186219,D
527,56,0,72.36253831,122.5976936,0,0,641.2508265,446.2905946,F
528,56,0,69.56139472,0,0,0,726.9477285,657.3863338,C
529,56,0,100.485722,97.70066096,0,0,1444.011663,1245.82528,D
530,56,0,57.3081725,180.5586021,0,0,639.5210352,401.6542606,A
531,56,0,70.50588646,32.99341857,0,0,725.7488087,622.2495037,D
532,56,0,63.20117416,165.8432198,0,0,1486.662121,1257.617727,B
533,56,0,96.48982497,111.5949994,0,0,636.9736062,428.8887819,E
534,56,0,70.88164402,61.68420499,0,0,1272.64218,1140.076331,F
535,56,0,96.41936244,62.95597176,0,0,1258.621229,1099.245895,H
536,56,0,67.08467274,48.10563004,0,0,724.104745,608.9144423,J
537,56,0,96.52829558,131.796968,0,0,527.2394796,298.914216,D
538,56,0,101.5589646,139.7173766,0,0,1256.049581,1014.773239,C
540,56,0,99.27188619,53.42468023,0,0,522.0561033,369.3595369,C
542,56,0,65.24389013,0,0,0,1267.824908,1202.581018,D
543,56,0,97.6245394,90.12631861,0,0,633.4175726,445.6667145,D
544,56,0,93.63673549,86.11904565,0,0,1236.614502,1056.858721,G
545,56,0,88.53079432,29.82075521,0,0,637.2620718,518.9105223,B
546,56,0,63.33409701,64.8165611,0,0,1251.020924,1122.870266,H
547,56,0,81.59356579,42.59818692,0,0,1248.872844,1124.681091,J
548,56,0,63.50657789,35.7239592,0,0,1248.851019,1149.620482,H
549,56,0,81.46038597,102.8935935,0,0,721.3359187,536.9819393,F
550,56,0,94.31483746,179.0842004,0,0,628.4712848,355.0722469,J
551,56,0,101.4288257,92.03664352,0,0,1428.599202,1235.133733,D
552,56,0,71.62796798,0,0,0,1436.363715,1364.735747,E
554,56,0,91.60632071,138.7531106,0,0,619.0854992,388.7260678,C
555,56,0,98.83465559,75.84416877,0,0,606.8521151,432.1732907,J
556,56,0,86.84476769,197.6512165,0,0,602.0170483,317.5210642,B
557,56,0,98.81810084,79.67076081,0,0,599.00316,420.5142984,D
559,56,0,94.43238487,53.58727397,0,0,745.4316121,597.4119533,A
560,56,0,65.31435265,74.23042999,0,0,714.4519479,574.9071653,D
561,56,0,60.98329617,243.3887273,0,0,707.7988619,403.4268385,A
562,56,0,70.97202835,86.70252957,0,0,1237.129955,1079.455397,J
563,56,0,129.6695732,130.5955768,0,0,1131.495372,871.2302215,I
564,56,0,68.92755068,129.6499225,0,0,565.5686005,366.9911273,G
565,56,0,104.0712461,156.7072606,0,0,698.704016,437.9255093,C
566,56,0,80.53740551,64.15954398,0,0,607.0675137,462.3705642,C
569,56,0,96.84051824,25.40003723,0,0,586.5986564,464.3581009,C
570,56,0,71.77594931,200.2766849,0,0,1222.940847,950.8882127,C
571,56,0,84.88967414,168.5969556,0,0,580.9289521,327.4423223,D
573,56,0,103.6205931,146.7712011,0,0,504.7806419,254.3888477,I
576,56,0,72.20258418,97.96103767,0,0,773.0752293,602.9116074,D
578,56,0,101.3346803,97.93655708,0,0,499.7784099,300.5071726,E
579,56,0,68.91442935,84.09601168,0,0,737.4239363,584.4134953,F
581,56,0,93.45427888,205.7999304,0,0,1343.011218,1043.757009,J
582,56,0,99.18589801,34.88176178,0,0,580.2748285,446.2071687,D
583,56,0,95.02956272,30.37793837,0,0,1183.708559,1058.301058,J
584,56,0,68.74852629,0,0,0,1191.947928,1123.199402,H
585,56,0,68.32819201,17.67504566,0,0,1168.511389,1082.508151,D
586,56,0,64.60095217,0,0,0,709.4640599,644.8631077,B
587,56,0,97.29622773,164.1373455,0,0,567.5474589,306.1138857,F
588,56,0,97.55453515,148.1255127,0,0,563.1011785,317.4211306,I
590,56,0,57.74513987,37.1546697,0,0,557.7819811,462.8821715,A
591,56,0,71.96782893,0,0,0,1153.799674,1081.831845,H
592,56,0,67.15496051,0,0,0,1374.168992,1307.014032,A
593,56,0,110.2129659,106.8899516,0,0,496.2872748,279.1843573,A
594,56,0,63.88376208,63.49943165,0,0,1354.167822,1226.784628,F
596,56,0,71.09284586,69.31568484,0,0,1030.527428,890.1188968,F
597,56,0,99.23030128,20.58947422,0,0,560.9759469,441.1561714,I
598,56,0,67.0679745,44.50104073,0,0,701.7859944,590.2169792,H
600,56,0,108.3208327,74.86308468,0,0,819.5541482,636.3702308,C
601,56,0,80.02888085,142.9147051,0,0,542.1025055,319.1589195,E
606,56,0,60.87489529,67.58532485,0,0,541.2270866,412.7668664,H
607,56,0,93.60965152,41.26039785,0,0,524.4294299,389.5593805,I
608,56,0,69.99365243,203.4096516,0,0,522.5864338,249.1831298,B
609,56,0,67.021251,0,0,0,1148.683299,1081.662048,H
610,56,0,89.66293952,83.95933221,0,0,1177.198232,1003.575961,G
612,56,0,76.42152868,131.9044247,0,0,1099.580357,891.2544037,J
613,56,0,63.20228733,164.4224557,0,0,520.9097715,293.2850285,E
614,56,0,70.16636968,189.6773,0,0,692.12494,432.2812703,H
616,56,0,97.84219691,128.3166765,0,0,520.3021553,294.1432819,J
618,56,0,57.40917889,8.659013407,0,0,688.933456,622.8652637,E
619,56,0,76.24994065,72.15844506,0,0,686.3324284,537.9240427,E
620,56,0,108.5522241,38.88510046,0,0,619.0428948,471.6055703,A
622,56,0,111.1199184,38.32650732,0,0,1053.541487,904.0950611,J
623,56,0,98.72765778,93.19507365,0,0,517.5437053,325.6209739,B
624,56,0,126.7845658,45.25175621,0,0,1047.128809,875.092487,C
625,56,0,103.1212427,124.6626166,0,0,522.8606802,295.0768208,G
626,56,0,115.3334483,21.94430314,0,0,977.2804143,840.0026629,D
627,56,0,71.96782893,18.71255006,0,0,1109.963551,1019.283172,H
630,56,0,71.46529431,186.3168302,0,0,1094.307921,836.5257961,G
631,56,0,65.57517381,36.36119769,0,0,680.4280982,578.4917267,G
632,56,0,68.39399311,100.8195414,0,0,1097.16143,927.9478957,J
633,56,0,69.72806886,0,0,0,1313.981312,1244.253243,H
635,56,0,64.15911884,123.9120145,0,0,1168.390573,980.3194391,J
636,56,0,60.39831517,180.8134644,0,0,675.9659393,434.7541597,A
637,56,0,58.30589673,180.3136297,0,0,1091.717298,853.0977716,F
638,56,0,66.0170521,68.56057805,0,0,656.0228009,521.4451707,I
640,56,0,66.94179499,0,0,0,780.1286439,713.1868489,D
642,56,0,65.7605105,67.97327972,0,0,655.5874963,521.8537061,D
644,56,0,62.08615956,13.28959571,0,0,649.2194244,573.8436691,A
645,56,0,64.6956009,21.39284961,0,0,1293.461003,1207.372553,E
646,56,0,69.09041829,79.24381393,0,0,851.267857,702.9336247,I
648,56,0,98.06753859,19.64997371,0,0,1069.935842,952.21833,B
649,56,0,69.29259894,0,0,0,655.7322763,586.4396773,A
650,56,0,65.22584335,114.2832836,0,0,1141.830375,962.3212481,C
651,56,0,65.42192367,89.19918782,0,0,655.483594,500.8624825,E
652,56,0,98.61340125,111.6271277,0,0,729.5087301,519.2682011,B
654,56,0,118.9011831,68.06844941,0,0,787.1363075,600.166675,C
656,56,0,68.94452884,88.49955816,0,0,1068.453749,911.0096624,F
659,56,0,68.58743364,59.87928015,0,0,1030.637051,902.1703371,H
660,56,0,64.81015262,101.6194177,0,0,989.4465502,823.0169799,D
661,56,0,63.91756134,180.8942169,0,0,642.4108638,397.5990856,H
662,56,0,69.22626375,33.17224782,0,0,1267.191385,1164.792873,H
664,56,0,64.56392359,80.03715635,0,0,639.1091114,494.5080314,H
665,56,0,65.12745611,243.5415804,0,0,636.124003,327.4549665,G
666,56,0,70.3643268,132.8282811,0,0,1054.22963,851.0370224,J
667,56,0,69.33092576,118.5039661,0,0,636.0585973,448.2237055,F
669,56,0,60.82550542,110.8500785,0,0,633.003405,461.327821,B
671,56,0,60.89626042,81.51480899,0,0,626.8032735,484.3922041,C
672,56,0,67.78316786,111.3248791,0,0,976.2357377,797.1276908,I
673,56,0,57.91503476,0,0,0,476.0094388,418.094404,I
674,56,0,64.66424255,143.7719531,0,0,470.368832,261.9326364,F
675,56,0,95.02653521,0,0,0,458.388395,363.3618598,A
676,56,0,69.46252942,0,0,0,626.7979305,557.335401,J
677,56,0,65.48428313,49.04741462,0,0,620.8995816,506.3678839,A
678,56,0,110.4214135,99.43514832,0,0,515.4793428,305.6227809,D
679,56,0,71.09284586,108.483287,0,0,478.8732066,299.2970737,F
680,56,0,67.49020858,131.1304715,0,0,474.191937,275.5712569,C
681,56,0,95.449897,0,0,0,461.151608,365.701711,G
682,56,0,58.85611698,128.4010776,0,0,453.065271,265.8080764,B
683,56,0,71.11724938,106.3050847,0,0,1280.437926,1103.015592,G
684,56,0,89.95502674,125.4720385,0,0,1052.896317,837.4692516,C
685,56,0,63.76317114,64.95854715,0,0,948.6997809,819.9780626,A
686,56,0,57.16724744,158.3095383,0,0,659.4588339,443.9820482,C
687,56,0,72.773338,184.4450388,0,0,400,142.7816232,G
688,56,0,96.42238994,0,0,0,451.9221725,355.4997826,J
689,56,0,91.05147339,44.16588307,0,0,916.9563914,781.7390349,G
690,56,0,65.24177847,119.3744545,0,0,459.4611342,274.8449013,C
691,56,0,103.3933976,142.2278281,0,0,1014.927072,769.3058468,D
692,56,0,88.07792053,66.7683263,0,0,998.5963007,843.7500538,C
693,56,0,65.45316605,131.327189,0,0,442.2316067,245.4512516,B
694,56,0,97.52006379,52.50207254,0,0,436.7498622,286.7277259,J
695,56,0,89.16341709,73.15716399,0,0,912.3570424,750.0364613,H
696,56,0,95.028036,91.84703474,0,0,892.4250284,705.5499577,H
697,56,0,70.7034541,217.2829792,0,0,400,112.0135667,A
698,56,0,128.956783,0,0,0,887.5471936,758.5904107,C
699,56,0,66.56649252,0,0,0,614.9947811,548.4282886,A
700,56,0,65.58549038,126.6302774,0,0,425.644068,233.4283002,I
701,56,0,92.68614394,55.94124755,0,0,438.4986193,289.8712278,G
702,56,0,60.78047147,0,0,0,1042.024353,981.2438812,J
703,56,0,91.64250108,78.7028777,0,0,422.2227118,251.877333,F
704,56,0,66.84038499,234.3247811,0,0,400,98.83483394,C
705,56,0,127.8768841,53.56260683,0,0,404.1666667,222.7271757,E
706,56,0,94.80795416,141.3630783,0,0,420.3571146,184.1860821,I
707,56,0,69.90064188,0,0,0,616.7351471,546.8345052,F
708,56,0,89.13301,0,0,0,416.4576954,327.3246854,J
709,56,0,66.07673453,0,0,0,612.7398377,546.6631031,G
710,56,0,64.60437882,49.31883569,0,0,1026.77432,912.8511052,F
711,56,0,57.16724744,0,0,0,865.8381436,808.6708962,D
712,56,0,57.33362373,0,0,0,611.7806262,554.4470025,C
713,56,0,56.93379795,0,0,0,1025.042306,968.1085076,D
714,56,0,102.9498753,201.910077,0,0,848.3161284,543.4561761,C
715,56,0,65.31062688,243.9319011,0,0,932.9330027,623.6904747,D
716,56,0,65.4138206,0,0,0,1024.010688,958.5968669,H
717,56,0,61.88071958,0,0,0,604.6105241,542.7298046,G
718,56,0,114.3344949,0,0,0,667.8117518,553.4772569,E
719,56,0,109.6317817,106.4799269,0,0,400,183.8882914,F
720,56,0,99.13176969,142.4398617,0,0,426.5864496,185.0148182,C
721,56,0,65.79957419,0,0,0,1011.665811,945.8662371,I
722,56,0,62.77037031,45.12141513,0,0,414.2674052,306.3756197,E
723,56,0,56.70034846,0,0,0,601.3309254,544.6305769,E
724,56,0,68.74852629,90.4021848,0,0,462.4647778,303.3140667,B
725,56,0,93.63673549,135.0400855,0,0,416.1044513,187.4276303,A
726,56,0,58.30062842,178.7807175,0,0,411.1041748,174.0228289,A
727,56,0,109.7129357,87.85065167,0,0,780.4822034,582.918616,J
728,56,0,69.8794429,142.6330698,0,0,454.8718785,242.3593658,H
729,56,0,94.17374148,123.928847,0,0,401.6370736,183.5344851,H
730,56,0,71.81140163,155.9651411,0,0,400,172.2234573,A
731,56,0,92.82849953,22.11483188,0,0,881.8578218,766.9144904,B
732,56,0,65.64563634,95.86679274,0,0,1238.387787,1076.875358,A
733,56,0,62.68229157,124.5360749,0,0,447.6982355,260.4798691,J
734,56,0,60.87489529,37.42510011,0,0,811.3092106,713.0092152,H
735,56,0,59.53944421,0,0,0,440.8244355,381.2849913,F
736,56,0,69.84506951,90.27765728,0,0,604.7718051,444.6490783,B
737,56,0,90.96413613,147.536997,0,0,721.5284781,483.027345,F
738,56,0,110.0479493,153.696545,0,0,514.0700723,250.325578,G
739,56,0,65.06340391,65.73861043,0,0,400,269.1979857,I
740,56,0,58.08924084,111.8011239,0,0,401.4566732,231.5663085,A
741,56,0,63.65536554,0,0,0,602.4858135,538.8304479,C
742,56,0,65.61600509,64.23635776,0,0,595.3814588,465.5290959,I
743,56,0,65.14106044,39.3580418,0,0,1011.640814,907.1417115,C
744,56,0,57.74513987,34.31063659,0,0,400.9453423,308.8895659,G
745,56,0,63.34828081,210.1507038,0,0,598.9757398,325.4767551,J
746,56,0,89.04872625,21.92702589,0,0,400,289.0242479,G
747,56,0,67.22938742,190.3212917,0,0,592.557748,335.007069,A
748,56,0,103.6234861,0,0,0,796.278754,692.6552679,E
749,56,0,60.52849679,0,0,0,591.315153,530.7866562,G
750,56,0,70.56649252,0,0,0,1006.463088,935.8965959,G
751,56,0,88.38300822,103.6516045,0,0,877.8747766,685.8401639,E
752,56,0,103.7781138,0,0,0,895.0203999,791.242286,E
753,56,0,90.25243838,0,0,0,809.4985291,719.2460907,J
754,56,0,66.9868268,0,0,0,988.3915551,921.4047283,A
755,56,0,94.56877212,57.54728786,0,0,400,247.88394,C
758,56,0,61.37700782,128.569775,0,0,586.5041394,396.5573565,C
759,56,0,100.5066665,79.26544733,0,0,529.2860627,349.5139489,I
763,56,0,73.02267907,123.8563459,0,0,1196.494575,999.6155498,F
764,56,0,68.6956009,0,0,0,576.8867651,508.1911642,C
765,56,0,105.0163052,97.71640689,0,0,1142.153132,939.4204198,E
766,56,0,95.37747869,18.77139449,0,0,566.5912202,452.442347,F
767,56,0,61.71410928,105.6601398,0,0,579.4259586,412.0517095,J
769,56,0,69.24677112,126.0036865,0,0,1240.254583,1045.004126,D
770,56,0,92.66211296,118.9205197,0,0,952.6084394,741.0258067,G
772,56,0,130.1167004,107.94079,0,0,716.9391268,478.8816364,A
775,56,0,75.35751253,173.0123248,0,0,557.6922353,309.322398,J
776,56,0,77.31490247,57.45231352,0,0,976.5152187,841.7480027,D
777,56,0,76.87660164,135.8932064,0,0,570.3833876,357.6135795,D
778,56,0,94.67531222,81.37770405,0,0,560.482385,384.4293687,J
779,56,0,62.19486128,41.75251067,0,0,569.7087622,465.7613903,G
781,56,0,71.3413928,181.4257494,0,0,567.83696,315.0698179,J
782,56,0,69.37424508,95.74399984,0,0,769.6818466,604.5636016,J
783,56,0,102.2054326,70.27115836,0,0,557.0001177,384.5235268,B
784,56,0,103.0377032,0,0,0,550.8583997,447.8206965,D
786,56,0,69.06384077,0,0,0,567.5561276,498.4922869,B
787,56,0,58.71153896,91.20587112,0,0,564.276393,414.358983,H
788,56,0,103.0377032,41.03658447,0,0,555.176599,411.1023113,A
795,56,0,95.85854628,75.41352816,0,0,549.2756294,378.0035549,A
796,56,0,67.49020858,97.11973277,0,0,554.3647196,389.7547783,F
797,56,0,61.85212142,133.3636546,0,0,550.5997668,355.3839908,J
798,56,0,98.49942441,147.8674557,0,0,738.0787254,491.7118453,I
800,56,0,71.1292553,59.60839032,0,0,1225.353758,1094.616113,I
801,56,0,65.57517381,80.74680952,0,0,1182.052246,1035.730262,I
803,56,0,72.32167946,108.5638386,0,0,563.6347437,382.7492257,B
804,56,0,98.38961558,115.4858299,0,0,544.034038,330.1585925,A
805,56,0,63.87342438,59.79703123,0,0,560.323133,436.6526774,I
807,56,0,59.37784883,0,0,0,558.7761059,499.3982571,F
809,56,0,99.27809623,70.08264808,0,0,543.5955119,374.2347676,B
810,56,0,65.85798911,28.87845926,0,0,558.3334798,463.5970314,C
811,56,0,67.94457614,160.2808509,0,0,1193.287464,965.0620373,D
812,56,0,91.16671695,45.247301,0,0,543.5457164,407.1316984,F
813,56,0,67.0679745,103.5236835,0,0,531.9000446,361.3083866,F
814,56,0,98.48653045,42.07832069,0,0,956.7743465,816.2094954,F
815,56,0,98.56345117,135.3494998,0,0,533.0603936,299.1474426,F
819,56,0,58.10551593,139.7923214,0,0,1173.020048,975.122211,C
820,56,0,70.65286486,0,0,0,976.3559329,905.7030681,E
821,56,0,60.42131116,100.6318506,0,0,557.2195287,396.1663669,H
822,56,0,56.6933798,204.9559963,0,0,552.909945,291.2605689,B
823,56,0,59.76244999,55.38180974,0,0,1159.281345,1044.137085,A
826,56,0,99.37756418,16.35591421,0,0,1125.080643,1009.347165,J
829,56,0,67.59859497,0,0,0,557.5208894,489.9222944,B
830,56,0,58.22644988,26.91358499,0,0,959.9788979,874.838863,G
833,56,0,59.64866494,0,0,0,553.8578171,494.2091521,D
835,56,0,71.97668787,127.2039391,0,0,871.632666,672.452039,D
836,56,0,65.6993119,159.3504802,0,0,546.7348828,321.6850907,A
837,56,0,70.42448667,14.678774,0,0,545.5328731,460.4296124,F
838,56,0,78.48575568,157.3246392,0,0,953.7998743,717.9894795,E
840,56,0,98.76118111,71.85182739,0,0,942.3368315,771.723823,E
841,56,0,96.81876293,105.0209472,0,0,1101.423686,899.583976,G
843,56,0,67.15496051,40.41107746,0,0,707.2002322,599.6341943,H
844,56,0,103.7149315,81.36190414,0,0,942.4522333,757.3753976,H
845,56,0,67.44055372,19.32257384,0,0,541.5718373,454.8087097,G
848,56,0,97.14442218,81.32628294,0,0,1111.984242,933.5135368,B
849,56,0,67.7742706,212.3093539,0,0,753.9741393,473.8905148,I
850,56,0,63.66013905,24.11385055,0,0,904.157338,816.3833484,C
851,56,0,112.3493488,145.1889832,0,0,936.27287,678.7345379,D
852,56,0,59.58433134,313.902021,0,0,538.1147154,164.628363,F
854,56,0,66.75353368,63.29308394,0,0,949.1375988,819.0909812,B
857,56,0,95.85159101,88.01215465,0,0,713.611103,529.7473574,H
861,56,0,99.20763371,0,0,0,898.8930284,799.6853947,H
863,56,0,104.2098106,139.5379486,0,0,868.3195786,624.5718194,F
865,56,0,71.57068583,96.46307222,0,0,537.552486,369.518728,F
866,56,0,125.5311609,98.05771091,0,0,786.7827803,563.1939085,I
868,56,0,64.27918952,124.1334498,0,0,879.7075206,691.2948812,I
869,56,0,98.88616473,34.89734189,0,0,1109.962618,976.1791112,I
870,56,0,93.74487708,104.9518637,0,0,734.6165321,535.9197913,F
871,56,0,64.80119961,0,0,0,1110.007225,1045.206025,I
873,56,0,67.49215958,117.8060619,0,0,932.8467101,747.5484886,J
874,56,0,68.74852629,53.87830565,0,0,835.6884772,713.0616452,F
877,56,0,100.7573852,63.06307044,0,0,898.3554103,734.5349546,J
878,56,0,99.51532359,0,0,0,874.992161,775.4768374,J
879,56,0,70.24513695,123.734064,0,0,879.5978724,685.6186715,A
880,56,0,62.99543214,0,0,0,888.7053343,825.7099022,J
881,56,0,92.09279287,98.03977232,0,0,797.9130831,607.780518,C
882,56,0,65.28844663,60.92724316,0,0,1094.121974,967.9062844,G
888,56,0,66.82127371,179.89446,0,0,1094.108813,847.3930794,B
889,56,0,69.71883499,0,0,0,906.3668081,836.6479731,A
890,56,0,113.865073,175.3453474,0,0,978.3406647,689.1302443,G
891,56,0,94.92331953,168.7144185,0,0,1037.582907,773.9451691,G
893,56,0,101.1374669,56.76464345,0,0,929.8792219,771.9771116,F
894,56,0,101.1226685,0,0,0,813.8549454,712.7322769,D
895,56,0,67.37756418,82.55897513,0,0,795.1960622,645.2595229,A
898,56,0,103.0547499,0,0,0,893.9205917,790.8658418,J
899,56,0,68.7895563,135.0735781,0,0,871.2355726,667.3724381,B
903,56,0,68.89262493,0,0,0,887.3419808,818.4493559,G
904,56,0,62.33300084,53.69144551,0,0,886.4734856,770.4490393,B
905,56,0,99.66073298,63.96291167,0,0,780.1700608,616.5464161,J
906,56,0,105.5533193,58.60533526,0,0,554.3170831,390.1584285,E
908,56,0,97.71293322,0,0,0,777.6215417,679.9086085,I
910,56,0,69.86698454,58.68936154,0,0,762.2872794,633.7309333,D
912,56,0,107.9043485,202.6528258,0,0,825.1629602,514.6057859,H
913,56,0,62.95895193,0,0,0,884.3334411,821.3744891,J
914,56,0,58.57876252,38.44101243,0,0,1067.798673,970.7788979,D
915,56,0,98.56649252,104.8790478,0,0,630.7911464,427.3456061,B
916,56,0,105.6152983,0,0,0,760.5653521,654.9500538,D
917,56,0,103.7149315,94.4408366,0,0,760.5190321,562.3632639,G
918,56,0,59.50640658,50.32973539,0,0,936.0627588,826.2266168,A
921,56,0,64.2677789,103.0490363,0,0,725.9950064,558.6781912,G
922,56,0,57.31490247,161.0320892,0,0,879.554215,661.2072233,A
926,56,0,60.37798864,0,0,0,515.3902309,455.0122422,A
927,56,0,64.80906166,0,0,0,869.0488249,804.2397632,D
928,56,0,95.24122444,54.37916555,0,0,751.1990258,601.5786358,G
929,56,0,108.3208327,111.9259302,0,0,404.1666667,183.9199038,E
930,56,0,67.53723307,0,0,0,510.4455129,442.9082799,F
931,56,0,111.4227394,24.33301499,0,0,437.1603747,301.4046203,I
932,56,0,96.95667354,20.83058631,0,0,463.14219,345.3549302,J
933,56,0,67.42801234,61.48869408,0,0,507.7864718,378.8697654,D
934,56,0,93.72371069,81.36142637,0,0,942.3979421,767.312805,B
935,56,0,97.83371338,115.5445834,0,0,457.1877977,243.8095009,D
936,56,0,69.64591356,42.33295444,0,0,854.3666295,742.3877615,F
937,56,0,67.0809724,58.11970542,0,0,854.2903758,729.089698,C
938,56,0,68.07599145,176.7144096,0,0,400,155.2095989,F
939,56,0,73.57025366,82.03859272,0,0,400,244.3911536,J
940,56,0,97.65595291,41.0716883,0,0,633.9639232,495.236282,D
941,56,0,85.98122174,153.222925,0,0,706.22799,467.0238432,J
942,56,0,124.651529,141.0067022,0,0,452.4310316,186.7728004,I
943,56,0,62.37426315,0,0,0,740.0141279,677.6398648,H
944,56,0,66.97787219,91.87368308,0,0,661.8578769,503.0063217,B
945,56,0,132.0007835,69.21336927,0,0,645.8023401,444.5881873,A
946,56,0,79.01899786,0,0,0,507.1334314,428.1144335,J
947,56,0,58.95606536,78.87795873,0,0,507.0641455,369.2301214,J
948,56,0,92.33587273,89.72234555,0,0,608.6226521,426.5644338,E
949,56,0,70.44634039,70.58833353,0,0,460.7027393,319.6680653,A
950,56,0,68.71181991,0,0,0,849.7022549,780.990435,H
951,56,0,105.5352843,116.9901631,0,0,494.9604951,272.4350477,E
952,56,0,65.08163634,38.29117081,0,0,506.5094968,403.1366897,B
953,56,0,87.15913518,118.7311666,0,0,524.8080205,318.9177187,G
954,56,0,94.45977194,152.2231173,0,0,718.604758,471.9218687,F
955,56,0,62.91449872,103.8331174,0,0,925.04355,758.2959338,A
956,56,0,69.5661247,24.11512871,0,0,886.3128346,792.6315812,F
957,56,0,104.1204674,38.27567057,0,0,454.9222787,312.5261407,H
958,56,0,66.65871498,49.99851162,0,0,853.7942442,737.1370176,H
959,56,0,94.0511371,87.02163385,0,0,452.983703,271.9109321,F
960,56,0,86.77430517,47.86907824,0,0,418.8814761,284.2380927,I
961,56,0,69.12100312,0,0,0,870.0792471,800.958244,F
962,56,0,69.82286985,182.4270849,0,0,400,147.7500452,H
963,56,0,67.9897388,0,0,0,506.0251161,438.0353773,G
964,56,0,98.73798797,52.82329113,0,0,441.2756834,289.7144043,I
965,56,0,70.67562863,0,0,0,501.044462,430.3688333,E
966,56,0,67.9897388,0,0,0,400,332.0102612,F
967,56,0,132.0215549,78.32421604,0,0,400,189.6542291,A
968,56,0,135.0308048,112.8526494,0,0,404.1666667,156.2832124,J
969,56,0,67.3723421,75.71900829,0,0,836.593404,693.5020536,A
970,56,0,56.52003485,98.83671737,0,0,495.2321383,339.8753861,E
971,56,0,60.41795399,117.3983954,0,0,495.2207433,317.4043939,G
972,56,0,98.95537178,5.953993199,0,0,440.3367744,335.4274094,H
973,56,0,67.52006872,25.92340031,0,0,832.5216142,739.0781452,D
974,56,0,69.08950626,116.3179884,0,0,662.1074712,476.6999766,C
975,56,0,71.57068583,77.56077723,0,0,494.0465534,344.9150904,B
976,56,0,63.83419662,0,0,0,823.8344561,760.0002595,J
977,56,0,102.2340907,47.6779945,0,0,659.430728,509.5186428,E
978,56,0,102.2054326,38.27567057,0,0,436.5715175,296.0904144,D
979,56,0,69.29259894,32.38284868,0,0,435.5681043,333.8926567,C
980,56,0,105.3730723,0,0,0,439.3041404,333.9310681,H
981,56,0,95.78808375,20.83058631,0,0,416.7459479,300.1272779,F
982,56,0,64.06593313,0,0,0,809.9005231,745.83459,J
983,56,0,69.12100312,0,0,0,895.1941759,826.0731728,G
984,56,0,60.30283402,51.90276784,0,0,400,287.7943981,I
985,56,0,68.60708439,41.72041024,0,0,495.8228907,385.495396,E
986,56,0,64.29891568,0,0,0,784.1557165,719.8568008,I
987,56,0,62.11255256,0,0,0,791.6541368,729.5415843,B
988,56,0,62.07133323,66.60703077,0,0,495.0693677,366.3910037,H
989,56,0,61.34082245,49.22466418,0,0,407.0216534,296.4561668,F
990,56,0,109.6593384,110.847234,0,0,400,179.4934276,E
991,56,0,98.07529006,147.5583659,0,0,400,154.366344,C
992,56,0,65.14788951,135.7352677,0,0,780.7017593,579.8186021,F
993,56,0,98.01972075,185.0557627,0,0,475.0582531,191.9827696,I
994,56,0,105.5102825,42.46792105,0,0,404.1666667,256.1884632,J
995,56,0,98.00474394,89.04615943,0,0,404.1666667,217.1157633,C
996,56,0,101.0092855,91.71161117,0,0,400,207.2791033,J
997,56,0,61.28071977,0,0,0,882.8328836,821.5521638,I
998,56,0,105.0686499,0,0,0,645.4495152,540.3808653,H
999,56,0,80.98785097,101.5476263,0,0,772.1373728,589.6018956,F
1000,56,0,115.9871241,168.6117486,0,0,505.0193949,220.4205221,B
1001,56,0,59.16293724,0,0,0,813.5299989,754.3670617,C
1002,56,0,64.39004486,143.6586933,0,0,490.3598105,282.3110723,G
1003,56,0,100.7573852,81.1815632,0,0,400,218.0610516,F
1004,56,0,62.55085338,81.80729072,0,0,489.1045368,344.7463927,B
1005,56,0,101.1893037,49.06774264,0,0,606.2275997,455.9705533,F
1006,56,0,102.3967024,49.47264248,0,0,400,248.1306551,J
1007,56,0,107.2413322,195.3041101,0,0,400,97.45455774,B
1008,56,0,67.32636463,16.66453968,0,0,821.3367133,737.345809,C
1009,56,0,125.7768292,94.05489291,0,0,404.1666667,184.3349445,B
1010,56,0,64.20296627,242.0285838,0,0,482.7060114,176.4744613,D
0,57,38.00537955,59.4589878,99.51674347,0,554.9886217,2056.400014,1304.430281,H
1,57,38.00537955,58.54605387,147.8242366,0,554.9886217,1807.056831,1007.692539,B
2,57,12.81244502,70.53307161,73.88311016,0,556.5529272,1583.728079,869.9465247,A
3,57,38.00537955,63.65536554,26.82870883,0,554.9886217,1530.703138,847.2250621,I
4,57,12.81244502,61.74664066,85.64931876,0,1002.228641,1984.566887,822.1298418,H
5,57,12.81244502,82.45971981,97.95608108,0,600.0336247,400,393.2618706,D
6,57,12.81244502,66.21000998,26.73931413,0,581.1919891,406.7521427,280.2016155,I
